690
-0.004831	  0.5882	  0.2075
 0.03088	  0.6001	  0.3092
 -0.1001	  0.5909	  0.2670
 -0.1053	  0.5616	  0.1633
-0.05135	  0.6012	  0.3285
  0.1011	  0.5692	  0.2070
 -0.1788	  0.5491	  0.2168
 -0.1696	  0.5681	  0.3227
 0.02123	  0.5952	  0.3973
-0.03452	  0.5496	 0.09455
-0.08234	  0.5920	  0.3946
  0.1989	  0.5338	  0.2556
  0.1147	  0.5795	  0.3551
 -0.2640	  0.5055	  0.2548
-0.02268	  0.5752	  0.4974
 0.07294	  0.5319	 0.07305
 -0.1941	  0.4737	-0.007139
 -0.1371	  0.5063	 0.03065
 -0.1786	  0.5551	  0.4104
-0.06794	  0.5175	0.004997
 -0.1242	  0.5589	  0.4859
 0.03061	  0.5173	0.002472
  0.1744	  0.5545	  0.3978
  0.1036	  0.5659	  0.4634
 -0.2463	  0.5171	  0.4063
 -0.2089	  0.5146	  0.4984
  0.3117	  0.4484	  0.3002
  0.1903	  0.4745	 0.05189
 -0.2614	  0.4316	 0.02305
  0.1198	  0.4928	-0.009284
 0.05713	  0.5160	  0.6072
 -0.3291	  0.4291	  0.2295
-0.06930	  0.5333	  0.5822
 -0.1021	  0.5024	-0.08359
-0.003689	  0.5116	-0.09021
  0.2677	  0.4610	  0.1796
  0.2574	  0.5015	  0.3744
  0.2151	  0.5192	  0.4851
 0.09374	  0.4911	 -0.1128
-0.08989	  0.5065	 -0.1592
 -0.3120	  0.4623	  0.3505
  0.3279	  0.3939	  0.1945
  0.1143	  0.5341	  0.5507
-0.007338	  0.4583	  0.6735
 -0.2837	  0.4750	  0.4557
 -0.1739	  0.4920	  0.5866
 -0.1681	  0.4805	 -0.1671
 -0.1124	  0.4488	  0.6653
 0.03558	  0.5175	 -0.2270
 -0.3733	  0.3743	  0.3161
 -0.3666	  0.3493	  0.1801
  0.2627	  0.3923	 0.02254
  0.1741	  0.4487	 -0.1015
-0.08168	  0.5256	 -0.3000
  0.3657	  0.3708	  0.3028
  0.2952	  0.4594	  0.4338
 -0.3500	  0.3985	  0.4175
 -0.2583	  0.4457	  0.5610
 -0.2288	  0.4386	 -0.1030
  0.1747	  0.4738	  0.6121
  0.1406	  0.4821	 -0.2455
 0.02021	  0.5379	 -0.3256
  0.3828	  0.2897	  0.1898
  0.1059	  0.4376	  0.6805
 -0.4093	  0.2629	  0.2783
 -0.3873	  0.2248	  0.1227
 -0.3203	  0.4015	  0.5221
 -0.1831	  0.4977	 -0.3104
  0.3059	  0.4229	  0.5086
