641
  0.8257	 -0.2237	  0.4569
   1.068	  0.2647	0.006113
 -0.3874	-0.03443	  0.9640
   1.104	  0.1467	 0.06286
   1.162	-0.006094	 -0.1552
 -0.6768	 -0.3290	  0.9634
 -0.8058	 -0.4379	 0.03611
-0.003060	 -0.6478	 -0.8235
 -0.1674	  0.1519	   1.158
 0.06569	 -0.6784	-0.08060
  0.2367	 -0.6530	 -0.8067
  0.5231	 -0.3007	  0.5399
 -0.2855	 -0.1823	  0.5407
 -0.6184	  0.2895	  0.9558
  0.3557	 -0.6501	 -0.7786
 -0.3683	 -0.4988	 -0.7376
 -0.2185	 -0.5193	 -0.7611
  0.5011	 -0.6590	 -0.7443
 -0.7427	 -0.6909	  0.4491
 -0.7880	 -0.5264	  0.8251
 -0.5956	 -0.4609	  0.8439
   1.048	 -0.3525	 -0.7584
 -0.7006	  0.3105	   1.046
  0.1029	 -0.6196	 -0.6960
  0.7681	 -0.3107	  0.4420
  0.2303	 -0.6748	 -0.6544
-0.05172	 -0.3593	  0.3699
 -0.1018	 -0.4798	 -0.6413
 -0.8140	  0.3243	-0.0005643
  0.4642	 -0.4103	  0.4503
-0.05610	 0.02848	  0.5063
 -0.8426	 -0.6239	  0.7017
   1.094	 -0.3730	 -0.6521
  0.1331	 0.05626	  0.5237
 -0.2484	 -0.4652	 -0.6165
  0.3647	 -0.7155	 -0.6128
  0.4956	 -0.7244	 -0.5780
  0.2267	  0.5433	   1.290
  0.8717	 -0.1495	  0.4329
 0.07115	 -0.3086	  0.4391
 -0.1517	 -0.4841	 -0.5288
  0.2660	 -0.7344	 -0.5268
 -0.6369	  0.2888	  0.4279
 -0.1187	  0.5151	 0.02236
 -0.5662	  0.6244	  0.9760
   1.139	 -0.3466	 -0.5393
 -0.3780	 -0.4014	 -0.5332
 0.08854	 -0.4545	  0.3090
   1.254	 -0.3145	 -0.5418
  0.4135	 -0.7596	 -0.4736
 -0.1830	  0.1345	  0.5130
 -0.4454	  0.4881	-0.09795
-0.03529	 -0.4926	 -0.4830
  0.4443	-0.07457	  0.5877
   1.076	-0.03800	  0.1773
  0.6212	  0.4599	  0.1875
  0.2704	 -0.7568	 -0.4057
   1.243	 -0.2540	 -0.4309
 -0.1305	  0.3604	   1.172
  0.4086	 -0.7776	 -0.3578
  0.5263	 -0.7534	 -0.3939
  0.2483	 -0.4929	  0.3237
 -0.1905	 -0.5189	 -0.3765
-0.01836	 -0.1817	  0.4756
 -0.6122	  0.4256	   1.068
  0.1853	 -0.7493	 -0.3299
   1.138	-0.003383	 0.01124
 -0.4736	 -0.5176	 -0.3379
 -0.3519	 -0.5238	 -0.3417
  0.4041	 -0.4896	  0.3461
  0.4647	 -0.7725	 -0.2628
  -1.067	 -0.1154	  0.5209
 -0.7294	  0.4496	   1.132
 -0.1291	  0.2605	   1.282
 -0.5733	 -0.3615	  0.9437
 -0.5798	 -0.5283	 -0.2685
  0.7080	 -0.4355	  0.3414
 -0.1411	 -0.5420	 -0.2381
  0.1626	 -0.7595	 -0.2250
 -0.4670	 -0.5609	 -0.2292
  0.3201	 -0.7794	 -0.2500
 -0.6989	  0.1025	  0.9708
 -0.2874	 -0.5496	 -0.2005
 -0.7915	 -0.6879	  0.5828
  0.5655	 -0.1921	  0.5704
  0.2247	 -0.7644	 -0.1095
  0.4470	 -0.7593	 -0.1156
 -0.4520	 -0.5808	 -0.1060
   1.054	  0.1094	  0.1887
  0.5940	-0.06787	  0.5813
  -1.062	 -0.3535	  0.4859
 -0.1260	 -0.5630	-0.08314
  0.2660	 -0.4033	  0.4321
  0.3004	-0.03570	  0.5733
 -0.5906	 -0.5667	-0.06941
 -0.3194	 -0.5616	-0.04671
  0.1999	 -0.1048	  0.5472
  0.4595	 -0.7191	-0.0004598
  0.5520	 -0.6955	-0.01237
  0.9263	 -0.2577	  0.3396
  0.7269	 -0.1533	  0.5198
 -0.4836	 -0.5529	 0.03659
  0.3241	 -0.7106	 0.01038
  0.6622	 -0.6348	 0.02145
 -0.8459	 0.05898	  0.9336
 -0.3141	 -0.5404	 0.06383
 -0.1916	 -0.5300	 0.06067
 -0.9632	 -0.1938	  0.1292
 -0.8548	 -0.5667	  0.2622
  0.4909	 -0.6487	 0.06621
-0.05291	 -0.5530	 0.06650
   1.093	  0.2740	 -0.1620
 -0.6621	 -0.5049	 0.09770
 -0.8355	-0.09511	  0.9729
 -0.2104	 -0.3610	  0.3594
 -0.4170	 -0.5030	  0.1666
 0.02751	 -0.5174	  0.1795
  0.5754	 -0.5639	  0.1564
 -0.5605	 -0.4917	  0.1914
 -0.2621	 -0.4842	  0.1898
 -0.1298	 -0.4725	  0.2071
  0.7053	 -0.5126	  0.2146
  0.2171	 -0.5419	  0.2108
  0.3753	 -0.5365	  0.2448
 -0.3616	 -0.4309	  0.2893
-0.07225	 -0.4285	  0.2863
 -0.8838	  0.1837	  0.6715
 -0.6186	 -0.6106	  0.4073
 -0.3512	 -0.3636	  0.4022
  0.5949	 -0.5775	 -0.8798
  0.8035	 -0.4592	 -0.8542
   1.014	  0.3831	 -0.1375
  0.8720	 -0.3852	 -0.8543
  0.1892	  0.4794	   1.330
  0.7137	 -0.5457	 -0.8408
 -0.6455	 -0.6145	  0.5673
  0.1123	 -0.6856	 -0.8383
  0.1747	  0.3985	   1.199
 -0.3583	 -0.5645	 -0.8568
  -1.069	 -0.2091	  0.4272
   1.178	 -0.2653	 -0.7760
  0.6473	 -0.6081	 -0.7467
  0.9201	 -0.4125	 -0.7552
  0.7803	 -0.5304	 -0.7311
  0.9938	 -0.4420	-0.002415
   1.103	 -0.2566	0.006996
   1.152	 -0.1452	-0.08649
   1.231	 -0.3155	 -0.6618
 -0.2997	 -0.2910	  0.4859
  0.7175	 -0.6086	 -0.6417
  0.8532	 -0.5232	 -0.6188
  0.9818	 -0.4231	 -0.6339
  0.6249	 -0.6799	 -0.5794
 -0.1900	  0.1433	  0.9045
-0.02281	  0.2996	   1.301
 -0.5023	 -0.3949	  0.7426
  0.7593	 -0.6190	 -0.5427
  0.8876	 -0.5324	 -0.5077
   1.027	 -0.4125	 -0.5313
 -0.4201	 -0.3556	  0.6173
 -0.5957	 -0.5059	  0.7033
  0.8319	 -0.4745	  0.2032
   1.335	 -0.2479	 -0.4867
   1.045	 -0.2618	  0.1626
   1.023	  0.2460	  0.1438
  0.8850	 -0.5276	 0.05335
  0.7503	 -0.6405	 -0.4506
  0.9719	 -0.4770	 -0.4187
  0.5597	 -0.4895	  0.3066
  0.6474	 -0.7116	 -0.3702
   1.060	 -0.3793	 -0.4042
  0.8315	 -0.3856	  0.3315
  0.8697	 -0.5634	 -0.3874
 -0.5858	 -0.5139	  0.3097
 -0.5085	 -0.5014	  0.4552
  0.7676	 -0.6459	 -0.3482
   1.135	 -0.2794	 -0.3723
  0.9402	 -0.5235	 -0.3208
  -1.015	 -0.3237	  0.6950
 -0.4151	 -0.1981	  0.8439
  0.1189	  0.3246	   1.099
   1.006	 -0.4654	 -0.2832
 -0.3208	 0.03553	  0.8278
 0.06918	  0.3728	   1.317
   1.078	 -0.3607	 -0.2597
 -0.9603	 0.06924	  0.2211
 -0.4101	 -0.3928	  0.4968
  0.8440	 -0.6015	 -0.2360
 -0.5045	 -0.4533	  0.6056
  0.6888	 -0.6972	 -0.2300
-0.01580	  0.2470	   1.076
  0.9568	 -0.5250	 -0.2145
  0.5610	 -0.7510	 -0.2129
  0.9279	 -0.3825	  0.2335
   1.016	 -0.4579	 -0.1428
 -0.7007	 -0.6009	  0.7246
  0.6172	 -0.7096	-0.09953
  0.9276	 -0.5420	-0.09475
   1.095	 -0.3238	 -0.1250
-0.05493	  0.2307	   1.221
  0.7272	 -0.6591	 -0.1153
  0.7699	 -0.5655	 0.09758
 -0.2423	 0.07188	   1.015
 -0.4593	 -0.4480	  0.3276
 0.05715	  0.3085	   1.210
   1.134	  0.1525	-0.08249
  0.8134	 -0.6030	-0.04697
  0.9795	 -0.3926	  0.1227
 -0.8053	  0.5306	   1.087
  0.7468	  0.2320	 -0.9440
  0.7188	  0.4007	 -0.9045
  0.8128	  0.4732	 0.04533
 -0.9891	 -0.1880	-0.009400
 -0.3854	-0.09470	  0.8602
   1.249	-0.04605	 -0.7989
