262
  -1.440	 -0.1665	   1.658
  -1.393	 -0.2061	   1.757
  -1.451	-0.0004682	   1.667
  -1.485	-0.08937	   1.673
  -1.367	 -0.1968	   1.885
  -1.203	-0.09629	   1.554
  -1.179	 0.01508	   1.473
  -1.284	-0.08451	   1.798
  -1.200	 -0.1200	   1.130
  -1.242	 0.07826	   1.391
  -1.093	 0.06691	   1.186
  -1.264	-0.06539	   1.109
  -1.276	 0.02222	   1.119
  -1.132	 -0.1175	   1.153
  -1.302	-0.07195	   1.057
  -1.224	 0.09118	   1.144
  -1.316	 0.02155	   1.064
  -1.272	  0.1224	   1.098
  -1.087	-0.08114	   1.177
  -1.241	 -0.1290	   1.000
  -1.130	 -0.1811	   1.109
  -1.153	  0.1019	   1.168
  -1.062	-0.01161	   1.189
  -1.270	 0.08269	  0.9649
  -1.237	 -0.1489	   1.081
  -1.180	 -0.1696	   1.029
  -1.171	  0.1640	   1.137
  -1.050	 -0.1412	   1.140
  -1.068	  0.1284	   1.169
  -1.190	  0.1686	   1.016
 -0.7934	-0.07135	  0.3370
  -1.004	-0.06842	   1.163
  -1.011	 0.04505	   1.177
 -0.9693	 0.02742	   1.090
  -1.095	  0.1749	   1.059
  -1.069	 0.05580	  0.3673
 -0.9992	  0.1207	   1.062
  -1.183	  0.1547	  0.8419
  -1.072	  0.2056	  0.8306
 -0.9127	  0.2058	  0.7002
  -1.083	-0.04297	  0.4965
  -1.045	 -0.1005	  0.5598
 -0.9782	 -0.1232	  0.6080
 -0.7549	-0.02195	  0.4207
 -0.7777	 0.05422	  0.5678
  -1.023	  0.2248	  0.5705
 -0.9377	  0.2367	  0.5848
  -1.036	  0.1620	  0.3285
 -0.9353	-0.06897	  0.2414
 -0.8372	-0.08548	  0.2554
 -0.7734	  0.1656	  0.4937
 -0.9833	0.003002	  0.1935
 -0.8763	  0.2687	  0.2843
 -0.9787	  0.2312	  0.3384
 -0.8452	  0.2486	  0.4291
 -0.9848	  0.1122	  0.1365
 -0.9548	  0.1999	  0.1585
 -0.6718	-0.01492	  0.2069
 -0.6833	 0.05857	  0.3055
 -0.6501	  0.1475	  0.2115
 -0.7665	  0.2307	  0.3282
 -0.7325	-0.06134	  0.2069
 -0.8568	  0.2567	  0.1336
 -0.8987	  0.1605	-0.01607
 -0.8463	  0.2228	-0.006410
 -0.8916	 0.06090	-0.01172
 -0.8057	-0.06636	 0.05024
 -0.7696	-0.02626	 -0.1253
 -0.7730	  0.2516	  0.1829
 -0.5744	 0.07708	  0.1371
 -0.5891	-0.01537	  0.1283
 -0.7248	-0.07699	-0.05853
 -0.7198	-0.07936	 0.06543
 -0.6513	-0.07082	 0.09209
